ds,Open,High,Low,Close,y,Volume
10-09-2014,432.5,432.5,427.049988,428.649994,406.581024,2157126
11-09-2014,428.700012,431.549988,426.5,427.174988,405.181976,3266432
12-09-2014,425.049988,429,424.475006,427.850006,405.822235,3043278
15-09-2014,425,432.5,425,430.174988,408.027557,2904544
16-09-2014,430.5,431.024994,424,425.5,403.593201,2538134
17-09-2014,427.5,427.950012,421.049988,423.200012,401.411621,3952948
18-09-2014,422.375,430.5,421.125,429.075012,406.984161,3326284
19-09-2014,430,432.5,425.700012,430.125,407.980072,3271054
22-09-2014,428.475006,429.25,425.5,428.424988,406.367676,3267158
23-09-2014,428.024994,428.924988,422.799988,424.424988,402.573547,2358488
24-09-2014,423.549988,428.649994,422.524994,427.725006,405.703674,3332748
25-09-2014,426.5,432.799988,421.049988,424.975006,403.095245,8297980
26-09-2014,424.975006,439.5,422.5,435.825012,413.386658,4941126
29-09-2014,436.5,438.674988,430.600006,432.549988,410.280243,4341134
30-09-2014,432.100006,439.899994,430.575012,436.325012,413.860962,6017716
01-10-2014,433,435.575012,430.25,434,411.655609,2935094
07-10-2014,432.5,433.5,427.049988,431.225006,409.023468,2513144
08-10-2014,430.274994,435,429.149994,433.799988,411.465881,1570192
09-10-2014,437,446.475006,434.125,443.799988,420.95108,3825210
10-10-2014,441.524994,442.575012,432.450012,433.649994,411.323608,2133490
13-10-2014,432,439,427.825012,438.399994,415.829071,2688256
14-10-2014,442.5,442.975006,432.575012,434.174988,411.821594,3633120
15-10-2014,434.174988,434.174988,434.174988,434.174988,411.821594,0
16-10-2014,434.200012,437,427.524994,429.424988,407.316162,2766542
17-10-2014,430.125,444.049988,428.549988,442.625,419.836548,4988960
20-10-2014,447,454.799988,445.075012,446.899994,423.891418,4766002
21-10-2014,450,452.875,443.825012,447.774994,424.721405,8018576
22-10-2014,452.524994,453.174988,445.625,446.825012,423.820313,2285772
27-10-2014,449.524994,453.649994,447.075012,448.625,425.527649,3362384
28-10-2014,449.5,450.100006,447,447.649994,424.602844,2901746
29-10-2014,450.100006,451.25,445,445.774994,422.824341,3948094
30-10-2014,444.950012,449.975006,443.549988,448.325012,425.243073,5369090
31-10-2014,450.049988,457.299988,448.674988,455.924988,432.451813,5052994
03-11-2014,457.600006,459.649994,452.700012,455.350006,431.906403,3619824
05-11-2014,457.524994,460.149994,455.125,456.399994,432.902344,3762090
07-11-2014,452.5,453.299988,446.825012,449.725006,426.570984,4514246
10-11-2014,449.75,454.174988,446.5,452.325012,429.03714,3194878
11-11-2014,452.950012,458.649994,451.200012,453.950012,430.578491,2956704
12-11-2014,455.5,459.950012,452.075012,455.875,432.404358,4529332
13-11-2014,457.75,460,451.950012,457.975006,434.396271,3694476
14-11-2014,459.100006,466.5,455.875,465.049988,441.106995,4219028
17-11-2014,465,467,454,459.475006,435.819031,6732042
18-11-2014,460.5,467.5,456,466.100006,442.102966,4594556
19-11-2014,467.524994,468.850006,461.075012,463.274994,439.423401,1727424
20-11-2014,463.975006,463.975006,456.049988,459.100006,435.463379,2385186
21-11-2014,460.600006,467.5,457.024994,466.424988,442.411224,4411904
24-11-2014,466.174988,475,464.049988,472.600006,448.268311,3658430
25-11-2014,471.5,479.399994,469.5,476.774994,452.228333,6078254
26-11-2014,469.899994,479.950012,466.649994,475.649994,451.161224,4488214
27-11-2014,475.299988,476.899994,471.5,474.075012,449.667358,6605724
28-11-2014,474,482.950012,473.5,478.575012,453.935669,4625930
01-12-2014,479.149994,481.225006,474.100006,475,450.544769,3694564
02-12-2014,470.875,474.799988,469.600006,471.649994,447.367218,2258778
03-12-2014,471,472.024994,466,466.549988,442.529755,3330592
04-12-2014,470,472.125,466,470.700012,446.466095,3419552
05-12-2014,470.5,472.200012,467.850006,471.375,447.106354,2037090
08-12-2014,472.5,472.5,462.5,463.575012,439.707947,2028564
09-12-2014,462.524994,467.5,462.524994,463.375,439.518219,2436672
10-12-2014,463.049988,467.5,462.649994,465.700012,441.723572,2782716
11-12-2014,464.950012,467.875,462.5,466.799988,442.766907,2409422
12-12-2014,466.5,468.100006,464.5,465.75,441.770935,2308414
15-12-2014,465,472.149994,464,470.75,446.51355,3319314
16-12-2014,468.774994,471,458.5,462.875,439.044006,2494978
17-12-2014,463,466.25,458,460.924988,437.194336,3532008
18-12-2014,466.299988,468.25,461.024994,467.024994,442.980316,3246914
19-12-2014,472.524994,474.5,466.25,470.725006,446.489868,3057054
22-12-2014,477,483.049988,471.25,481.850006,457.042053,4147806
23-12-2014,479.850006,486.975006,477.674988,479.875,455.168762,3772040
24-12-2014,478.950012,482.399994,470.549988,472.625,448.292023,8332406
26-12-2014,475.200012,476.475006,471.274994,474.325012,449.90448,1683240
29-12-2014,475.049988,478,474.149994,475.850006,451.350983,1807400
30-12-2014,475,479.799988,471.375,478.225006,453.603699,2840600
31-12-2014,478,478.649994,474.875,475.799988,451.303528,2496264
01-01-2015,475.5,477.200012,472.524994,476.024994,451.516937,1772470
02-01-2015,475.200012,484.649994,475.200012,482.649994,457.800873,2950192
05-01-2015,485,485.274994,477.549988,478.575012,453.935669,2398000
06-01-2015,477,478.274994,468.774994,471.125,446.869232,4109840
07-01-2015,469.850006,475.674988,468.125,472.5,448.173431,2873056
08-01-2015,477.125,484.475006,474.100006,482.424988,457.587463,4762912
09-01-2015,486.450012,490,483.299988,487.825012,462.709473,4492592
12-01-2015,484.700012,487.200012,482.25,483.524994,458.630798,2063206
13-01-2015,484.475006,485.975006,477.850006,481.674988,456.876038,2914174
14-01-2015,480.024994,487.325012,479.850006,481.950012,457.136902,1842616
15-01-2015,495,499.100006,485.375,496.575012,471.008942,5699238
16-01-2015,501.100006,507.450012,499.274994,500.674988,474.897827,3910654
19-01-2015,506.625,510,501.475006,502.274994,476.415436,2119746
20-01-2015,505,513.5,501,510.475006,484.193298,4252902
21-01-2015,513.700012,516.474976,509.174988,509.975006,483.719055,3370306
22-01-2015,512.5,516.25,509.274994,510.625,484.335602,3235340
23-01-2015,515,524,512.200012,521.400024,494.555847,4993956
27-01-2015,521.5,538.875,520.450012,537.025024,509.376373,4981200
28-01-2015,535,546.599976,527.5,529.174988,501.930573,5682470
29-01-2015,537.5,550.299988,530.5,547.5,519.312073,10283808
30-01-2015,547.275024,547.275024,532.125,538.674988,510.941467,5285208
02-02-2015,534.25,546.5,526.174988,540.799988,512.957092,2855176
03-02-2015,539.25,541.099976,527.650024,532.049988,504.657532,5100344
04-02-2015,531.5,540.400024,528.625,533.849976,506.364868,3098756
05-02-2015,537.5,546.400024,535.174988,538.25,510.5383,4029574
06-02-2015,538.5,539.474976,525.025024,526.75,499.630402,3451560
09-02-2015,523.5,525.875,517.25,520.049988,493.27533,2615948
10-02-2015,515,531.150024,515,527.224976,500.080933,4637876
11-02-2015,529,532.400024,526.5,529.200012,501.954254,2080794
12-02-2015,532.549988,540.950012,526.349976,538,510.30127,2762870
13-02-2015,540.599976,541,531.799988,532.900024,505.463745,3857250
16-02-2015,537.900024,542.5,531.25,533.775024,506.293701,3694358
18-02-2015,533.775024,541.474976,528.525024,537.400024,509.732086,2690846
19-02-2015,537,542.450012,531.900024,539.900024,512.103394,2253502
20-02-2015,541.5,544.950012,534.25,536.525024,508.902191,3103012
23-02-2015,538.549988,540.775024,531,533.75,506.269989,2790782
24-02-2015,535.150024,535.5,528.549988,533.825012,506.341156,2923144
25-02-2015,535,537.400024,525,526.224976,499.132385,2324262
26-02-2015,526.825012,528,517.549988,519.075012,492.350586,6213472
27-02-2015,522.724976,529.275024,522.724976,527,499.867554,5130892
28-02-2015,null,null,null,null,null,null
02-03-2015,540.174988,549.5,534,541.275024,513.407532,7192616
03-03-2015,543.224976,546,538.525024,541.674988,513.786926,3014674
04-03-2015,552.5,554.650024,530,532.650024,505.226654,6138812
05-03-2015,532.5,545,531.25,542.549988,514.616882,4851226
09-03-2015,538.525024,540.900024,528,529.5,502.2388,2877904
10-03-2015,531,531.125,522.5,526.275024,499.17984,2567418
11-03-2015,525.450012,530.950012,525,528.224976,501.029449,2732768
12-03-2015,530.049988,531.950012,525.549988,527.299988,500.152069,3765418
13-03-2015,530,532,517.299988,521.325012,494.48468,2713390
16-03-2015,522.5,528.950012,521.25,525.775024,498.705627,2674386
17-03-2015,530,532.950012,521.424988,529.025024,501.788269,2684652
18-03-2015,530.075012,535.950012,526.599976,531.775024,504.396698,2574166
19-03-2015,535.5,536.900024,524.349976,526.099976,499.013824,2686786
20-03-2015,525.5,529.75,522.974976,527.950012,500.768616,3241618
23-03-2015,527.974976,529.700012,523,523.875,496.903442,2723370
24-03-2015,521.650024,528.5,517.724976,518.974976,492.255646,4486782
25-03-2015,520.025024,523.349976,515.549988,517.125,490.500977,5304450
26-03-2015,513.450012,516.099976,501.049988,503.475006,477.553711,17900310
27-03-2015,507.475006,511.774994,504.049988,507.325012,481.205475,5420448
30-03-2015,510,519.5,506.399994,518.450012,491.757721,3477572
31-03-2015,519.950012,519.950012,507.424988,511.350006,485.023254,2981128
01-04-2015,513.049988,518.424988,506.5,516.625,490.026703,1922098
06-04-2015,517.5,518.424988,509.899994,515.974976,489.410126,3575586
07-04-2015,516.625,519.099976,511.825012,516.375,489.789581,3098536
08-04-2015,520.025024,521.224976,515.025024,517.775024,491.117493,2053072
09-04-2015,519.125,529.5,515,528.049988,500.863464,3501392
10-04-2015,526.5,526.5,517.424988,521.325012,494.48468,3059662
13-04-2015,520,523.150024,517.400024,519.400024,492.658844,2281618
15-04-2015,520,524.349976,512.599976,515.825012,489.267914,2446998
16-04-2015,514,516.775024,509,514.825012,488.319366,2805060
17-04-2015,512.549988,513.924988,508.024994,509.125,482.912781,2024506
20-04-2015,510,512.5,501.299988,502.549988,476.67627,2594440
21-04-2015,502.5,507.200012,497.799988,501.5,475.68042,3255372
22-04-2015,503.25,510.5,496.75,506.549988,480.470337,3382968
23-04-2015,510.024994,512.099976,503.049988,506.75,480.660095,4813914
24-04-2015,509.450012,509.5,500.174988,503.225006,477.316589,3602622
27-04-2015,503.475006,506.25,498,502.725006,476.842316,3685352
28-04-2015,499.774994,505.725006,495.049988,502.274994,476.415436,3971054
29-04-2015,502,504.75,494,496.575012,471.008942,3931782
30-04-2015,495.5,497.5,489.524994,494.399994,468.945892,7571842
04-05-2015,497.024994,504.75,496,500.475006,474.708191,1570724
05-05-2015,499.524994,501.950012,492.924988,493.825012,468.400543,2569002
06-05-2015,493.75,493.75,482.75,485.299988,460.314423,5503848
07-05-2015,484,485,472.100006,475.649994,451.161224,5868332
08-05-2015,480.75,493.899994,477.700012,491,465.720947,5785966
11-05-2015,493.024994,496.375,487.024994,495.149994,469.657288,3365672
12-05-2015,495,495,483.5,485.975006,460.954681,5553784
13-05-2015,487.924988,496.700012,485.799988,495.125,469.633606,3895924
14-05-2015,494.5,497.424988,487,495.524994,470.013,2227594
15-05-2015,497.450012,498.774994,492.100006,495.049988,469.562439,4076812
18-05-2015,498,506,496,504.924988,478.929016,2856652
19-05-2015,503.174988,509,499.049988,503.774994,477.838226,2393174
20-05-2015,504.825012,513.400024,504.774994,512.025024,485.663513,2004420
21-05-2015,512,515,507.549988,512.349976,485.971741,1967190
22-05-2015,512.349976,514.5,509.174988,512.150024,485.782104,2344768
25-05-2015,514.200012,515.5,508.799988,511.774994,485.426392,2184530
26-05-2015,512.224976,515.099976,509.024994,513.700012,487.252258,2453172
27-05-2015,511.899994,520,510.700012,519.075012,492.350586,1609296
28-05-2015,519.525024,521.849976,511.100006,514.700012,488.200775,4780580
29-05-2015,514.974976,527,513.575012,525.275024,498.231384,2529340
01-06-2015,524.474976,528,515.5,518.099976,491.42572,1920660
02-06-2015,519.200012,520.150024,502.450012,504.399994,478.431091,2363004
03-06-2015,504.5,508.5,499,502.774994,476.889709,2912416
04-06-2015,504.424988,508.924988,497.5,507.475006,481.347748,2778794
05-06-2015,505.125,509.25,501.25,505.875,479.830139,3376930
08-06-2015,502.125,506.125,497.774994,501.725006,475.893799,1905998
09-06-2015,502.5,503,498.549988,500.924988,475.13501,3020130
10-06-2015,499,509.5,498.5,507.799988,481.656006,3993124
11-06-2015,508.799988,509.274994,497.350006,500.100006,474.352478,4547088
12-06-2015,500.5,505.424988,495.075012,504.575012,478.597046,3264172
15-06-2015,501,506.875,500,502.600006,476.723755,2999914
16-06-2015,500,505.225006,498.524994,504.200012,478.241425,3005262
17-06-2015,504.5,506.75,499.75,502.350006,476.486633,4843134
18-06-2015,502.950012,511.899994,501.125,509.799988,483.553101,4215858
19-06-2015,512.400024,517.474976,506.575012,515.25,488.722473,1871162
22-06-2015,516.049988,528.450012,514.25,523.575012,496.618835,2724826
23-06-2015,526,530.599976,521.25,526.049988,498.966461,2827590
24-06-2015,527,528.900024,521.349976,522.900024,495.978607,3133698
25-06-2015,524.125,535.424988,521.325012,532.5,505.084351,8286784
26-06-2015,533.5,535.474976,525.75,531.424988,504.064697,2823752
29-06-2015,522.450012,530.875,515.25,528.325012,501.124298,3243918
30-06-2015,526.125,536,524,533.575012,506.103973,3645068
01-07-2015,530.674988,538.5,530.025024,536.174988,508.570099,2485594
02-07-2015,532.5,533.849976,527.825012,529.099976,509.460754,2241722
03-07-2015,527.025024,538.075012,527.025024,537.125,517.187866,2019644
06-07-2015,532.025024,542.5,530.125,541.75,521.641296,1633890
07-07-2015,539.25,545.75,539.25,543.424988,523.254089,2070736
08-07-2015,539.549988,540.299988,533,534.424988,514.588135,2700338
09-07-2015,531.349976,538.450012,530.049988,537.025024,517.091614,1398982
10-07-2015,534.900024,547.5,534.25,545.375,525.131714,2450044
13-07-2015,542.5,552.950012,542.5,548.075012,527.731506,3538042
14-07-2015,547.75,550.950012,543,545.924988,525.661255,2837058
15-07-2015,546.5,550.724976,545.400024,548.349976,527.996277,1924702
16-07-2015,549.400024,559.5,549.049988,557.349976,536.66217,3655212
17-07-2015,559.700012,560.875,552.799988,555.275024,534.664246,1755494
20-07-2015,557.974976,559.5,553.5,557.625,536.927002,2275634
21-07-2015,558.275024,564,546.549988,549.025024,528.646301,5514068
22-07-2015,548.200012,558.525024,544.325012,557.200012,536.517822,3643200
23-07-2015,556.450012,558.349976,550.049988,553.950012,533.388428,2541586
24-07-2015,551.575012,557.5,550.25,553.924988,533.364319,2380504
27-07-2015,551.950012,552.25,535,547.924988,527.587036,1664286
28-07-2015,547,556.950012,546.224976,554.25,533.677246,3172836
29-07-2015,552.549988,558.950012,552.525024,554.174988,533.605103,1971516
30-07-2015,553.5,558.5,550.549988,555.275024,534.664246,4731094
31-07-2015,557.799988,560.5,551.5,555.825012,535.193848,2824750
03-08-2015,556.375,558.75,546.724976,547.700012,527.370361,2172864
04-08-2015,549.049988,551,540.974976,543.224976,523.061523,2695464
05-08-2015,546.075012,548.849976,542.599976,546.099976,525.829773,2061390
06-08-2015,545.950012,550.674988,542.724976,547.974976,527.635193,1871856
07-08-2015,546.974976,548.75,544.299988,546.325012,526.046387,1613570
10-08-2015,547.5,552.974976,544,547.325012,527.009277,1977188
11-08-2015,547.525024,549.424988,542.125,547.349976,527.033386,1363844
12-08-2015,544.200012,547.450012,533.849976,535.224976,515.358459,3002870
13-08-2015,538.5,541.349976,533.299988,538.775024,518.776672,1732526
14-08-2015,541.549988,551.825012,539.950012,550.900024,530.45166,1800830
17-08-2015,549.525024,550.900024,537.900024,545.75,525.492798,1250106
18-08-2015,545.799988,548.049988,539.224976,543.174988,523.013367,928658
19-08-2015,542.424988,543.5,537.5,540.924988,520.846863,1502288
20-08-2015,534,542.375,534,537.349976,517.404541,1522426
21-08-2015,532,536.474976,525.5,530.650024,510.953278,3879486
24-08-2015,522.349976,522.349976,505.625,509.524994,490.612396,7343164
25-08-2015,512.349976,516.150024,502.850006,509.225006,490.323517,6173960
26-08-2015,508.700012,514.5,504.5,506.75,487.940399,2786500
27-08-2015,512.5,517.224976,504.549988,511.049988,492.08078,6936716
28-08-2015,515.525024,521.375,509.700012,513.974976,494.897186,2776568
31-08-2015,510.549988,516.450012,507.774994,513.724976,494.656464,1720730
01-09-2015,510.649994,510.649994,496.5,500.049988,481.489075,5234572
02-09-2015,502.549988,506.975006,492.5,497.575012,479.105957,4340844
03-09-2015,501.149994,507.5,499.5,505.149994,486.39978,3253684
04-09-2015,501.100006,503,490,498.024994,479.539215,5702296
07-09-2015,500.5,504.899994,490,492.225006,473.954529,2690870
08-09-2015,493.350006,505,488.5,502.024994,483.390747,3722244
09-09-2015,507.25,512.5,502.5,508.149994,489.288422,3276560
10-09-2015,501.5,508.475006,498.149994,505.5,486.736786,2231870
11-09-2015,507.25,510,503.399994,505.25,486.496063,2150880
14-09-2015,504.424988,511.149994,501.75,509.850006,490.925323,2530172
15-09-2015,508.975006,509.825012,504.049988,506.575012,487.771912,2166364
16-09-2015,509.450012,514.049988,505.774994,511.674988,492.682587,2127026
18-09-2015,517.5,531,515.575012,524.875,505.39267,3920584
21-09-2015,518.974976,527.5,518.174988,526.474976,506.933167,2138344
22-09-2015,525.025024,530,512.650024,515.325012,496.197144,3012606
23-09-2015,509.600006,526.724976,509.325012,524.599976,505.127747,2580576
24-09-2015,523.5,527,518,525.700012,506.187042,4126418
28-09-2015,527.5,530,521.549988,523.200012,503.779816,2888554
29-09-2015,516,536.950012,512.549988,532.400024,512.638306,5209420
30-09-2015,534,536.5,530.674988,534.400024,514.564087,4513898
01-10-2015,537.599976,538.450012,529.674988,533.825012,514.010437,2517394
05-10-2015,538.599976,552.400024,538.599976,549.174988,528.790588,4026686
06-10-2015,553.5,553.950012,541.5,542.974976,522.82074,2379482
07-10-2015,544,549.174988,541.674988,543.875,523.687317,2193134
08-10-2015,544.049988,545.349976,537.700012,541.549988,521.448669,1940954
09-10-2015,547.5,547.5,540.099976,543.075012,522.917053,1721614
12-10-2015,543.849976,547.75,538.900024,540.275024,520.221069,1108670
13-10-2015,537.775024,541.075012,536.599976,538.174988,518.198975,911826
14-10-2015,534.400024,543.25,533.525024,542.375,522.243042,1374574
15-10-2015,542.849976,548.25,540.5,542.075012,521.954224,1962976
16-10-2015,545,550.75,542.5,550.025024,529.609131,2421844
19-10-2015,550,551.049988,547.150024,548.900024,528.525879,1327110
20-10-2015,549,551.450012,545.599976,547.450012,527.1297,1925678
21-10-2015,549.450012,552,542.5,547.5,527.177795,3636602
23-10-2015,549.724976,556.849976,548,554.25,533.677246,2233524
26-10-2015,556.974976,557.099976,548.5,550.75,530.30719,2443992
27-10-2015,547.775024,557,547.775024,555.450012,534.832764,4492016
28-10-2015,552.525024,562,552.525024,555.75,535.121582,3847380
29-10-2015,555,557.25,550,551.775024,531.294189,3351184
30-10-2015,551,556,545.224976,549.799988,529.392395,4048730
02-11-2015,547.525024,547.950012,538.25,541.549988,521.448669,1578276
03-11-2015,545.474976,546,539.599976,542.450012,522.315247,1274296
04-11-2015,545.025024,549.049988,539.125,540.849976,520.774719,1348222
05-11-2015,539.25,541.5,534.75,539.924988,519.883972,1798476
06-11-2015,540.349976,544.5,537.625,540.450012,520.389526,2940502
09-11-2015,529,534.825012,525.5,532.400024,512.638306,5714716
10-11-2015,530.025024,532.5,526.224976,527.299988,507.727631,2201290
13-11-2015,524.700012,527.5,520.5,526.025024,506.499939,1970014
16-11-2015,524.375,532.5,522.625,530.474976,510.784698,2367366
17-11-2015,531.650024,531.900024,525.599976,530.400024,510.712524,1283702
18-11-2015,530.849976,532.924988,523.150024,524.299988,504.838989,1223360
19-11-2015,527.5,535.474976,524.799988,534.450012,514.612244,1638840
20-11-2015,532.450012,540.125,530,535.424988,515.551025,2324080
23-11-2015,537,537.75,529.525024,533.025024,513.240112,1704140
24-11-2015,532.625,536.75,531.049988,532.174988,512.421692,2001126
26-11-2015,529.5,533.5,525.549988,531.974976,512.229065,4395742
27-11-2015,532.424988,541.099976,530.474976,539.700012,519.667297,3462536
30-11-2015,539.599976,540.5,534.849976,538.875,518.872986,2623888
01-12-2015,538.525024,542.450012,536.75,541.5,521.400513,947666
02-12-2015,545,546.349976,535.924988,538.900024,518.897034,1281142
03-12-2015,536.25,540.5,533.650024,538.375,518.391541,1903856
04-12-2015,536.799988,536.799988,528,529.450012,509.797821,2929914
07-12-2015,534.099976,535.549988,530.549988,530.974976,511.266205,2907404
08-12-2015,530.5,530.950012,523.5,524.625,505.151886,2451330
09-12-2015,523.549988,528.5,522.424988,523.724976,504.285309,1945308
10-12-2015,522.5,531.599976,521.150024,530.299988,510.616272,3257170
11-12-2015,530,530.299988,521,523.174988,503.755707,1516960
14-12-2015,520.5,529.924988,520.049988,527.525024,507.944275,2939008
15-12-2015,526.5,531.224976,522.650024,529.724976,510.062531,2278708
16-12-2015,531.5,536.674988,529.674988,533.650024,513.841919,3421384
17-12-2015,536.950012,542,532.5,540.125,520.076538,2439006
18-12-2015,542.5,542.5,534.25,536.5,516.586121,1586064
21-12-2015,535.875,539.950012,534.525024,537.700012,517.741577,1548750
22-12-2015,537.25,538.25,532,533.224976,513.432617,1214768
23-12-2015,536.299988,538.974976,534.575012,537.049988,517.115723,1506984
24-12-2015,538.099976,538.200012,534.150024,537,517.067627,1073176
28-12-2015,537,539.950012,533.875,538.625,518.632263,3877714
29-12-2015,539.474976,539.924988,535.650024,538.974976,518.969238,2115806
30-12-2015,540,540.974976,536.275024,537.150024,517.211975,1056280
31-12-2015,537.5,542.450012,537.5,541.075012,520.991272,4645004
01-01-2016,541.200012,545.125,538.075012,544.375,524.168823,1597538
04-01-2016,542,542,534.049988,535.25,515.382507,2593768
05-01-2016,535.099976,537.400024,530.674988,531.200012,511.482819,1580436
06-01-2016,528.325012,538.375,528.325012,533.549988,513.745667,2082768
07-01-2016,530.049988,532.450012,524.849976,528.099976,508.497864,3027714
08-01-2016,530.974976,532.25,528.625,531.174988,511.458832,1744178
11-01-2016,526.025024,530.5,522.650024,529.299988,509.653381,1644456
12-01-2016,531.950012,531.950012,521.75,523.474976,504.044525,2129368
13-01-2016,526,531.375,518.5,530.075012,510.399628,2257574
14-01-2016,525.075012,528.700012,519.75,524.875,505.39267,3139592
15-01-2016,524,527.724976,519.049988,521.075012,501.733704,2708630
18-01-2016,517.825012,520.724976,510.5,512.924988,493.886169,3247694
19-01-2016,513.599976,518.775024,513.150024,517.900024,498.676544,3202606
20-01-2016,512.5,554,503.950012,509.149994,490.251312,4781794
21-01-2016,510.5,516.625,506.700012,511.5,492.514069,3150402
22-01-2016,512.849976,522.125,511.024994,515.150024,496.028625,2118142
25-01-2016,519.974976,523.349976,516.525024,520.575012,501.252258,5071942
27-01-2016,524.224976,524.349976,516.5,517.825012,498.60434,2019734
28-01-2016,519.5,523.450012,515,515.849976,496.702606,4975986
29-01-2016,517.599976,527.474976,517.599976,524.924988,505.440735,2680092
01-02-2016,529,533.5,526.849976,529.875,510.207001,2304742
02-02-2016,532.5,532.625,525.099976,526.900024,507.342468,3264314
03-02-2016,522.25,525.700012,521,521.924988,502.552094,2425122
04-02-2016,524,527.450012,522.775024,524.599976,505.127747,2837996
05-02-2016,526.400024,531.900024,522.799988,527.625,508.040588,3761952
08-02-2016,527.5,529,515.150024,517.924988,498.700562,1740962
09-02-2016,513.349976,515.775024,510.325012,513.025024,493.982513,2767730
10-02-2016,511.950012,515.075012,505.049988,506.475006,487.675598,3841140
11-02-2016,505,506.5,484.100006,487.649994,469.549347,4401800
12-02-2016,489.5,493.225006,483,485.700012,467.671722,6271072
15-02-2016,490,494.125,485.549988,486.799988,468.730896,5456480
16-02-2016,490.75,491,481,486.725006,468.658691,3568048
17-02-2016,488.450012,489.950012,479.5,487.450012,469.356781,3751962
18-02-2016,493,495.625,488.5,494.725006,476.361755,3399928
19-02-2016,494.375,496.299988,486.75,494.649994,476.28949,1664330
22-02-2016,491.5,498,491.5,494.375,476.024719,2001198
23-02-2016,492.450012,492.75,483,485.024994,467.021759,3039160
24-02-2016,480,481.450012,473.200012,474.799988,457.1763,3231734
25-02-2016,477,478.625,469.100006,471.325012,453.830322,4231598
26-02-2016,475,485.5,472.5,480.5,462.664764,3104694
29-02-2016,480.549988,491.299988,464,485.924988,467.888367,4406376
01-03-2016,487.475006,493.375,485.924988,492.075012,473.81012,2161280
02-03-2016,499,505.450012,497.5,503.600006,484.907318,3179488
03-03-2016,505.375,510,505,507.924988,489.071747,2305200
04-03-2016,507.725006,512.450012,496.549988,510.274994,491.334564,2852312
08-03-2016,512,512,504.75,507.075012,488.253357,956844
09-03-2016,506.5,514.950012,503.375,512.400024,493.380707,3264086
10-03-2016,512.400024,512.875,505.049988,510.625,491.67157,1335696
11-03-2016,509.950012,515.400024,506.5,514.349976,495.25824,2365428
14-03-2016,514,518.974976,512.625,513.775024,494.704651,1504328
15-03-2016,513.950012,516.700012,510.825012,513.349976,494.29538,3845018
16-03-2016,513.5,517.125,509.475006,515.224976,496.1008,2401774
17-03-2016,517.474976,519.5,505.575012,509.200012,490.299438,2556742
18-03-2016,511.475006,516,507.674988,514.200012,495.113861,2067534
21-03-2016,516.5,523.674988,516.125,522.799988,503.394684,2659398
22-03-2016,523.25,528.299988,520.349976,526.924988,507.366516,2060132
23-03-2016,526.525024,526.525024,520.275024,524.674988,505.200104,4232150
28-03-2016,522.5,526.5,520.825012,523.75,504.309418,5635434
29-03-2016,523.75,529.75,522.125,526.900024,507.342468,3366976
30-03-2016,529,534.950012,526.950012,532.474976,512.710449,3907190
31-03-2016,533.424988,539.450012,532.525024,535.575012,515.695496,10040196
01-04-2016,534.400024,538.200012,528.400024,532.224976,512.469727,2579324
04-04-2016,532.599976,536.400024,532,534.525024,514.684448,3089980
05-04-2016,534.5,538.450012,527.825012,528.724976,509.09967,3331514
06-04-2016,530.5,533.474976,528.375,530.75,511.049561,2147688
07-04-2016,532,532.375,523.525024,527.75,508.160919,1955846
08-04-2016,527.5,531.674988,527.125,529.674988,510.014435,1481398
11-04-2016,530.150024,537.049988,521.424988,535.474976,515.599121,2024810
12-04-2016,534.799988,535.5,529.625,531.5,511.771729,2470740
13-04-2016,536,542.474976,534.75,540.875,520.798706,2487302
18-04-2016,541.75,546,535.799988,543.900024,523.711426,2058534
20-04-2016,545.950012,550,541.775024,548.924988,528.549927,1910676
21-04-2016,547.5,552.575012,544.5,545.575012,525.32428,4095864
22-04-2016,544.75,550.424988,542.599976,546.075012,525.805725,3904660
25-04-2016,550,550,542.25,546.625,526.335266,2780980
26-04-2016,547.5,557.5,546.25,556.924988,536.25293,3526898
27-04-2016,554.924988,562.5,554.5,562.099976,541.23584,2881818
28-04-2016,562.099976,568.349976,555.174988,556.974976,536.301147,4044792
29-04-2016,556.900024,568,553.099976,566.174988,545.159546,2805970
02-05-2016,563.875,565,558,558.825012,538.08252,1931358
03-05-2016,560.950012,567.5,556.575012,559,538.250916,2347648
04-05-2016,558.75,567.25,557.125,563.674988,542.752441,2646164
05-05-2016,564,567.375,561.349976,566.150024,545.13562,2607124
06-05-2016,566,566.125,558.625,559.825012,539.045349,1366576
09-05-2016,560,572.474976,559.5,570.700012,549.516785,3476590
10-05-2016,571.75,573.75,568.049988,572.450012,551.201782,2726500
11-05-2016,567.349976,572.5,564.849976,569.400024,548.264893,3073686
12-05-2016,572,576,566.25,574.549988,553.223694,2110844
13-05-2016,574,574,565,570.450012,549.276001,2522658
16-05-2016,572.5,582.950012,566.275024,581.400024,559.819519,2259384
17-05-2016,582.525024,584.625,575.650024,576.724976,555.318054,2147712
18-05-2016,575.5,575.5,565.75,570.325012,549.15564,2081322
19-05-2016,570.049988,571.349976,566,569.650024,548.505676,1927898
20-05-2016,569.974976,574.25,566.799988,570.450012,549.276001,1008316
23-05-2016,570.974976,574.974976,566.599976,568.375,547.278015,1731766
24-05-2016,569.200012,571.825012,567.775024,569.974976,548.818604,1629734
25-05-2016,573.150024,587.974976,573.150024,586.650024,564.874695,2883674
